% Created by Marsyas
@relation newmetalMFCC.arff
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_ real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_ real
@attribute output {newmetal,metal,rock,jazz,pop,hiphop,classical,reggae,blues,country, disco}


@data
0.060337,0.209596,0.091449,-68.262682,6.182620,2.428274,0.458826,1.263985,-0.042863,0.769985,0.047157,0.294467,-0.145568,0.226050,0.200957,0.598390,0.070298,0.264185,0.048846,6.731359,1.586055,1.263721,0.780529,0.655118,0.623393,0.544307,0.555503,0.447224,0.429960,0.406598,0.431003,0.429758,0.043525,0.104767,0.008758,9.162951,1.536233,0.726284,0.367381,0.398840,0.491424,0.371942,0.321678,0.223807,0.171615,0.124767,0.168778,0.230961,0.043305,0.087200,0.033386,6.036965,0.288179,0.290664,0.150412,0.117327,0.170500,0.110748,0.146833,0.076437,0.075323,0.069841,0.091439,0.074612,newmetal
0.033699,0.072608,0.077897,-60.902206,4.859179,0.491584,2.289972,0.136931,0.707838,0.144372,0.121735,0.078970,0.670943,0.501900,0.406656,-0.319538,0.017394,0.043284,0.047776,3.226819,0.849088,0.584039,0.692012,0.653353,0.561651,0.537985,0.533586,0.535364,0.485272,0.524566,0.460328,0.540716,0.028313,0.064435,0.011590,10.515156,1.403097,0.944070,0.697400,0.870108,0.338570,0.371040,0.458513,0.248048,0.338159,0.326999,0.424637,0.488453,0.041018,0.081685,0.034399,5.816086,0.412138,0.197198,0.354502,0.259064,0.174052,0.145887,0.126618,0.139818,0.148172,0.197182,0.119812,0.196793,newmetal
0.052966,0.131054,0.082040,-54.261112,3.093621,-0.561506,2.414852,0.250205,0.667182,0.283156,0.465783,0.326067,0.666150,0.467117,0.383603,0.404894,0.020874,0.037412,0.051577,2.477027,0.548523,0.495426,0.515962,0.441521,0.422707,0.402907,0.386844,0.392421,0.386911,0.378860,0.372307,0.369596,0.027614,0.051124,0.010954,3.515245,0.369915,0.553764,0.974137,0.226159,0.424421,0.166668,0.364990,0.219925,0.130915,0.175963,0.166463,0.244332,0.037285,0.065488,0.031790,6.997092,0.259552,0.153586,0.209694,0.097267,0.064718,0.055882,0.063145,0.062653,0.049355,0.067467,0.048278,0.054397,newmetal
0.044386,0.115702,0.081187,-54.301760,3.225766,0.364697,2.298617,0.437253,0.808290,0.783532,0.606228,0.410146,0.253560,0.486854,0.673105,0.222687,0.030458,0.085850,0.051269,2.505074,0.750817,0.568601,0.509030,0.462250,0.408205,0.426401,0.441948,0.435088,0.429714,0.430147,0.408989,0.378602,0.034004,0.072215,0.011836,8.820019,1.086084,0.293994,0.507492,0.340457,0.303367,0.227942,0.252260,0.182125,0.197381,0.150749,0.157277,0.159396,0.042284,0.081902,0.033936,6.124925,0.306158,0.137712,0.174428,0.104274,0.077514,0.096012,0.121720,0.112605,0.128414,0.117748,0.084990,0.089629,newmetal
0.084401,0.182821,0.084162,-60.657655,2.771573,0.209317,1.887743,0.163480,0.430246,0.460743,0.600739,0.400366,0.685876,0.562680,0.516556,0.337912,0.043049,0.078176,0.050003,6.057824,0.966474,0.715821,0.643979,0.507508,0.514252,0.439645,0.425875,0.426935,0.414338,0.399845,0.399352,0.378940,0.090719,0.155146,0.010470,16.751554,1.052184,0.522580,0.577885,0.494419,0.232620,0.289131,0.212898,0.171748,0.217083,0.156546,0.151958,0.173257,0.056971,0.100392,0.034767,11.888512,0.841326,0.409110,0.436100,0.192053,0.209136,0.122680,0.132696,0.117424,0.141164,0.104464,0.110434,0.105463,newmetal
0.048433,0.143134,0.079603,-55.801664,1.176820,0.488836,2.791507,0.247406,1.121742,0.377277,0.874096,0.218982,0.577434,0.579129,0.443562,0.061272,0.025860,0.068074,0.046995,3.178312,0.706407,0.551298,0.477309,0.441758,0.410386,0.422689,0.403471,0.411096,0.389846,0.377694,0.366356,0.382389,0.010780,0.023616,0.012738,2.483943,0.734066,0.377005,0.413813,0.301129,0.200103,0.187285,0.166090,0.210974,0.181960,0.125416,0.148497,0.183405,0.020598,0.054716,0.032326,5.311998,0.295750,0.150671,0.106299,0.098134,0.082539,0.074505,0.059487,0.062511,0.061644,0.051899,0.053388,0.046501,newmetal
0.104690,0.242926,0.080351,-61.410167,1.707349,-0.355745,2.590308,0.123646,0.699266,0.054372,0.404807,-0.053376,0.342584,0.028948,-0.142445,0.410955,0.037866,0.135765,0.053266,7.372121,1.489942,0.698692,0.846787,0.637660,0.518544,0.594607,0.576681,0.511671,0.580597,0.603715,0.549874,0.463080,0.112660,0.237028,0.022248,16.083118,1.520424,0.733486,0.998293,0.517220,0.317907,0.680742,0.761967,0.448040,0.555345,0.680827,0.436752,0.325039,0.046166,0.106947,0.046387,12.212167,0.831175,0.236789,0.345372,0.255095,0.192546,0.254301,0.257087,0.216529,0.267880,0.296474,0.237228,0.153950,newmetal
0.081348,0.241365,0.075313,-77.514214,2.037533,0.226674,2.755709,0.604681,1.486209,0.899705,1.038775,0.444362,0.869605,0.346130,0.549922,0.396005,0.041450,0.116290,0.042169,4.212998,0.531535,0.424657,0.509362,0.438573,0.424789,0.435498,0.407154,0.399813,0.389619,0.402945,0.375160,0.374704,0.063295,0.164799,0.012701,25.499496,0.228649,0.240293,0.803669,0.752122,0.315457,0.383956,0.235343,0.275505,0.206356,0.347598,0.167833,0.301138,0.039671,0.092942,0.036898,10.198469,0.235914,0.108698,0.240073,0.128578,0.075734,0.084299,0.062296,0.059862,0.055734,0.068964,0.050463,0.050774,newmetal
0.113298,0.247773,0.077125,-52.633242,0.813790,0.810934,1.751373,0.095567,0.863796,0.274814,0.500059,0.287775,0.449231,0.542265,0.589779,0.024151,0.039407,0.068316,0.043046,4.205905,0.726073,0.517970,0.486961,0.424438,0.438925,0.427643,0.406741,0.399646,0.368100,0.404706,0.394031,0.354232,0.085589,0.126144,0.013402,4.422951,0.531235,0.284820,0.367212,0.134560,0.211746,0.153389,0.206720,0.203659,0.246737,0.367893,0.329561,0.188808,0.039957,0.081537,0.049467,10.264124,0.357781,0.139573,0.143649,0.099762,0.114094,0.098485,0.078148,0.075390,0.071068,0.134308,0.064613,0.042795,newmetal
0.079009,0.145605,0.077228,-71.738808,1.729378,-1.409164,2.780042,-0.521004,0.821530,1.315869,1.384864,0.552756,0.284637,-0.189668,0.255906,0.510773,0.020449,0.035732,0.039241,2.579761,0.856285,0.536136,0.441954,0.470975,0.405127,0.470842,0.415015,0.469389,0.341324,0.420703,0.462167,0.392222,0.038477,0.064401,0.008061,5.631658,0.720350,0.748713,0.556609,0.449270,0.367112,0.396682,0.316374,0.269580,0.143990,0.188296,0.262465,0.235752,0.038157,0.077454,0.033686,7.053444,0.235068,0.248597,0.204898,0.120890,0.069471,0.060031,0.053341,0.074696,0.038536,0.070549,0.082374,0.069660,newmetal
0.035894,0.068912,0.083046,-72.510877,7.548036,-0.831569,0.567857,0.493929,0.900295,0.099401,0.234729,0.208732,0.300174,0.199408,0.389447,0.403853,0.027257,0.056314,0.046445,7.050305,1.840240,1.341830,0.938975,0.789530,0.626591,0.593198,0.574953,0.578240,0.503257,0.464757,0.632272,0.658250,0.045621,0.063154,0.009912,4.849162,1.483066,0.796311,0.741340,0.288545,0.252193,0.311387,0.272023,0.256445,0.196120,0.180557,0.455058,0.459982,0.059948,0.083177,0.032715,5.875766,0.528194,0.336835,0.226487,0.148559,0.152004,0.097399,0.111991,0.124603,0.076225,0.070567,0.179461,0.193439,newmetal
0.055639,0.131180,0.080835,-57.473402,3.418848,0.414957,2.196809,0.114157,0.568636,0.208361,0.399779,0.338784,0.802067,0.643418,0.586565,0.448271,0.032161,0.087548,0.041463,5.411190,1.315901,0.870642,0.756185,0.676654,0.622479,0.552332,0.535795,0.536073,0.448953,0.531134,0.505327,0.473316,0.029542,0.059543,0.015293,5.103759,0.738664,0.588295,0.644325,0.284571,0.701158,0.376036,0.221613,0.386968,0.214909,0.346330,0.379298,0.267246,0.036875,0.070170,0.048998,7.579582,0.974774,0.352940,0.255112,0.235707,0.179514,0.135636,0.165733,0.162101,0.084295,0.158122,0.095269,0.107846,newmetal
0.071993,0.159292,0.077954,-53.345683,2.198219,0.146953,2.052756,0.277883,0.688719,0.370155,0.670200,0.430336,0.740367,0.316940,0.364035,0.339338,0.036378,0.070168,0.048536,4.344487,0.859091,0.724749,0.833452,0.638425,0.616250,0.535947,0.524829,0.499033,0.505087,0.463569,0.496328,0.480139,0.047110,0.073251,0.008552,3.011535,0.434421,0.381436,0.396407,0.356416,0.195289,0.202623,0.165778,0.161502,0.215359,0.180735,0.146138,0.142041,0.047054,0.077569,0.032201,9.146800,0.236414,0.151410,0.190062,0.128276,0.089725,0.068924,0.064708,0.091011,0.124387,0.060335,0.089769,0.064323,newmetal
0.016630,0.234854,0.081805,-71.076316,4.047659,0.986699,1.150805,0.917258,1.374741,0.847024,1.034712,0.803479,0.516152,0.478259,0.414535,0.363931,0.018112,0.318213,0.048008,5.960815,1.321254,0.906544,0.768398,0.598962,0.591681,0.523744,0.490798,0.472635,0.462180,0.445459,0.456506,0.442999,0.015387,0.176139,0.011722,3.658407,0.613643,0.725573,0.486048,0.268804,0.360064,0.203888,0.232637,0.178811,0.151033,0.150412,0.196478,0.212206,0.026048,0.162321,0.031868,3.898901,0.484808,0.243155,0.227809,0.113136,0.125970,0.073889,0.094544,0.075613,0.092243,0.086546,0.103600,0.078687,newmetal
0.033864,0.152064,0.081255,-65.347868,3.235570,0.155822,1.877708,0.189530,0.973157,0.501591,0.949481,0.358085,0.625118,0.345228,0.388398,0.117546,0.020831,0.186684,0.052591,3.706292,0.563910,0.427987,0.418685,0.383757,0.388475,0.378611,0.364582,0.367894,0.363304,0.361407,0.358199,0.361279,0.035212,0.088199,0.009881,9.480679,1.716920,0.488738,0.668155,0.392974,0.309513,0.267705,0.125682,0.190143,0.191061,0.183099,0.172910,0.266294,0.037789,0.131956,0.033078,9.091259,0.357044,0.157312,0.149178,0.087170,0.089096,0.070263,0.073082,0.063170,0.064105,0.055026,0.051739,0.037942,newmetal
0.038458,0.089110,0.077871,-68.660919,5.565772,-0.880581,1.631102,0.017282,0.584396,0.662756,0.772465,0.028702,0.328426,0.747944,0.523773,0.364315,0.017156,0.054621,0.042774,3.707545,1.101943,0.695182,0.623536,0.519874,0.432772,0.527635,0.491399,0.473296,0.458899,0.405140,0.379405,0.417320,0.017842,0.057264,0.013484,13.531270,1.874254,1.471335,1.406855,0.382739,0.239269,0.389031,0.419107,0.317367,0.317432,0.257757,0.330944,0.282364,0.022260,0.073387,0.033332,6.282386,0.484808,0.233680,0.272914,0.117193,0.087395,0.146124,0.108530,0.086921,0.144806,0.085356,0.075300,0.074312,newmetal
0.052336,0.119574,0.081761,-68.639336,4.137736,1.084584,1.732228,0.581674,0.757627,1.482782,1.097523,0.411594,0.372423,0.377955,0.462789,0.182725,0.038563,0.088931,0.039879,5.135777,1.219886,0.848214,0.975926,0.756086,0.604828,0.587710,0.608470,0.509673,0.526986,0.485098,0.486495,0.420504,0.055008,0.118280,0.011110,12.906021,1.934142,1.007006,1.022628,0.567068,0.360857,0.572592,0.736776,0.240034,0.396640,0.379851,0.452036,0.158807,0.044807,0.084980,0.033055,4.683382,0.642416,0.228350,0.303144,0.246810,0.223059,0.147285,0.217042,0.104351,0.110119,0.107347,0.125501,0.106234,newmetal
0.065183,0.167771,0.070669,-50.910456,2.663045,0.707792,1.815444,0.470504,0.405017,0.122479,0.573016,0.767104,0.615282,0.167100,0.278079,0.325111,0.040462,0.097601,0.030927,2.881198,0.928843,0.691253,0.806724,0.728803,0.530215,0.522225,0.501035,0.465895,0.458147,0.448818,0.443461,0.413416,0.037775,0.074892,0.005899,4.011461,0.394953,0.265316,0.397531,0.275658,0.173926,0.196417,0.184466,0.120463,0.134436,0.131296,0.105875,0.141657,0.040704,0.074748,0.035606,5.252168,0.241352,0.133656,0.135298,0.127950,0.088278,0.074055,0.079657,0.078210,0.066075,0.054986,0.062203,0.051320,newmetal
0.029914,0.067946,0.089579,-69.373875,6.087315,0.846456,2.610174,0.122617,0.142844,0.447997,0.661038,0.366298,0.437417,0.440909,0.048429,-0.385803,0.024734,0.089345,0.055841,5.328655,1.474379,0.774733,0.666464,0.637129,0.556889,0.451490,0.481859,0.446322,0.447812,0.468218,0.570068,0.566476,0.016911,0.047560,0.014678,5.982125,1.298243,0.804748,0.727113,0.686449,0.384393,0.364232,0.270410,0.471982,0.373462,0.301632,0.430483,0.582127,0.030503,0.081837,0.031697,5.096622,0.593088,0.221882,0.229478,0.224601,0.145607,0.101501,0.086451,0.096432,0.081075,0.118775,0.224019,0.199191,newmetal
0.062990,0.163210,0.073736,-61.538325,1.999930,1.100291,2.585077,0.484328,0.500835,0.196519,0.733505,0.535105,0.752224,0.810947,0.580233,0.388930,0.033318,0.088227,0.034936,3.185922,0.970905,0.774251,0.711367,0.501911,0.486914,0.477362,0.472441,0.488013,0.436928,0.414517,0.419299,0.421465,0.015279,0.040139,0.014355,8.909379,0.843430,0.873074,0.484960,0.196610,0.216702,0.193581,0.225710,0.272205,0.258283,0.238099,0.109467,0.158120,0.021546,0.047445,0.035617,4.912282,0.537988,0.404640,0.247243,0.148570,0.168709,0.158591,0.138394,0.134793,0.102381,0.082007,0.083530,0.086789,newmetal
0.039564,0.102741,0.079386,-61.009676,3.019097,1.063647,2.700054,0.664286,1.154359,0.745990,0.660440,0.358048,0.531950,0.665899,0.530618,0.435611,0.026137,0.072452,0.045643,4.916218,1.090997,0.662765,0.653696,0.458690,0.430564,0.418984,0.380796,0.385425,0.374428,0.352525,0.336349,0.330715,0.038534,0.079719,0.010050,8.562972,1.665031,1.056703,0.750822,0.409552,0.391181,0.406345,0.258589,0.239097,0.197619,0.178685,0.201955,0.119203,0.042247,0.081369,0.033336,7.251828,0.752899,0.337601,0.259432,0.129550,0.111535,0.116173,0.099127,0.126383,0.111937,0.086006,0.064954,0.069695,newmetal
0.053286,0.140685,0.075620,-55.102628,2.253301,0.533017,2.089827,0.144793,1.063816,0.538113,0.165562,0.224447,0.689281,0.334051,0.381984,0.227485,0.025111,0.054382,0.035713,2.657725,0.708718,0.548187,0.668493,0.512811,0.455864,0.478427,0.458725,0.443765,0.452372,0.428563,0.422890,0.403447,0.020904,0.036451,0.012202,4.053281,0.615975,0.469297,0.947168,0.396515,0.252452,0.259171,0.237895,0.154091,0.215579,0.174694,0.163501,0.136644,0.028405,0.058204,0.033867,5.190527,0.389702,0.179933,0.394826,0.153112,0.104794,0.132255,0.131064,0.080138,0.116628,0.082120,0.096166,0.071549,newmetal
0.035909,0.103131,0.086860,-56.246404,2.917609,0.636028,1.347756,0.232754,0.525827,0.653735,0.352649,0.468836,0.665980,0.231391,0.436430,0.196480,0.024448,0.100599,0.046171,3.840748,0.800926,0.883637,0.721839,0.599670,0.537754,0.490592,0.454125,0.493893,0.443063,0.433757,0.435233,0.422545,0.015216,0.038442,0.010380,3.844513,0.461070,0.799990,0.483500,0.376571,0.408343,0.289383,0.192695,0.271851,0.326631,0.245903,0.305704,0.315464,0.022985,0.067652,0.032221,6.629934,0.227150,0.270383,0.211937,0.134712,0.135790,0.088228,0.080152,0.127148,0.084328,0.083568,0.070499,0.072469,newmetal
0.045014,0.107181,0.078824,-55.715349,3.283618,-0.100142,1.726483,0.619776,0.742158,0.197831,0.662636,0.327294,0.708015,0.647703,0.396766,0.327218,0.024789,0.064119,0.037092,3.501997,0.796403,0.815567,0.646474,0.522227,0.513640,0.523548,0.497455,0.455862,0.433767,0.430175,0.405921,0.378528,0.012268,0.024274,0.010977,1.298424,0.553226,0.719680,0.290552,0.261909,0.211676,0.223590,0.141754,0.147292,0.165145,0.201744,0.118734,0.109110,0.027807,0.056215,0.033893,4.364408,0.198305,0.207232,0.220697,0.133426,0.085326,0.113836,0.114055,0.104109,0.075708,0.047420,0.061860,0.062360,newmetal
0.061028,0.142581,0.073377,-58.405993,3.419428,0.316461,1.890063,0.346961,0.702851,0.125110,0.354949,0.262613,0.530145,0.390516,0.437036,0.343622,0.030291,0.092945,0.038830,4.867064,0.669861,0.421101,0.458493,0.368379,0.425078,0.394664,0.378136,0.377863,0.355160,0.350366,0.346262,0.343097,0.091620,0.150107,0.007616,10.959546,0.775621,0.622792,0.399278,0.406037,0.330400,0.236416,0.203934,0.250802,0.200542,0.173125,0.113286,0.131578,0.055527,0.101360,0.034710,11.803659,0.879390,0.275375,0.246314,0.085677,0.123173,0.088702,0.082733,0.090635,0.085057,0.068656,0.051152,0.061188,newmetal
0.014389,0.034954,0.095764,-71.554277,8.840528,1.369884,2.438388,1.297604,0.025329,-0.054712,1.220460,1.118046,0.479888,0.608880,0.725225,0.966460,0.011386,0.049753,0.066925,4.232421,1.454549,0.991505,0.668489,0.584144,0.636796,0.559649,0.548419,0.466244,0.480995,0.395494,0.434701,0.419262,0.008892,0.040584,0.019876,6.204939,2.759489,0.821636,0.515540,0.396854,0.790844,0.463469,0.532125,0.399146,0.195605,0.182276,0.206406,0.380069,0.024927,0.086549,0.030248,4.638064,0.573131,0.217825,0.210823,0.147749,0.217954,0.128314,0.160665,0.147211,0.164207,0.116539,0.141193,0.107143,newmetal
0.044624,0.122160,0.073590,-55.861944,3.047465,1.463565,1.810823,0.530019,1.351948,0.939120,0.547850,0.359636,0.436051,0.261119,0.266358,0.484250,0.031826,0.105196,0.034549,3.253452,0.779665,0.621540,0.706217,0.539096,0.476780,0.487987,0.499181,0.430870,0.422281,0.437339,0.394768,0.407959,0.017031,0.054093,0.012135,2.014055,0.841901,0.342451,0.773537,0.466759,0.266306,0.263004,0.301402,0.170799,0.180581,0.171316,0.192632,0.163289,0.028152,0.056351,0.034926,4.445153,0.347034,0.149579,0.278413,0.132636,0.132080,0.134415,0.131306,0.087700,0.081194,0.080679,0.061949,0.067041,newmetal
0.045789,0.137853,0.082659,-56.381748,2.554168,0.530837,2.409988,0.389178,1.456653,0.042283,0.780966,0.177834,0.656938,0.613877,0.500075,-0.106963,0.020492,0.050713,0.045720,1.818387,0.495800,0.451968,0.478379,0.438375,0.424626,0.418900,0.404181,0.403111,0.394552,0.392681,0.377334,0.360754,0.011030,0.025115,0.010831,1.148811,0.358115,0.331395,0.340829,0.244726,0.298134,0.257045,0.181435,0.338348,0.164526,0.191168,0.163622,0.174786,0.024898,0.053809,0.032878,4.230346,0.251716,0.147950,0.152913,0.077113,0.093484,0.073215,0.054401,0.076440,0.048470,0.062045,0.049899,0.065647,newmetal
0.063988,0.166855,0.078701,-57.946997,2.273480,0.354206,1.711242,0.163793,0.676706,0.421800,0.631905,0.255475,0.349196,0.409617,0.447139,0.052963,0.025371,0.061243,0.042856,2.566005,0.598026,0.454129,0.476644,0.453754,0.425722,0.447929,0.404980,0.426721,0.415136,0.396116,0.369144,0.386384,0.022022,0.039209,0.011066,6.513794,0.557627,0.485631,0.598102,0.237355,0.357617,0.422363,0.113871,0.256536,0.351847,0.179524,0.110722,0.159274,0.027601,0.054842,0.033682,6.339578,0.258069,0.080071,0.172991,0.069245,0.072569,0.074681,0.053147,0.079318,0.070037,0.051846,0.051527,0.062755,newmetal
0.095451,0.166730,0.081048,-57.018986,1.025080,-1.266769,2.398820,-0.167467,1.225321,-0.257499,0.119766,-0.018941,1.086995,0.465720,0.183239,0.027733,0.022004,0.035925,0.050003,2.661485,0.587996,0.514674,0.518908,0.506894,0.487199,0.466123,0.438227,0.403329,0.399771,0.430106,0.424903,0.379314,0.028517,0.046343,0.010933,5.860724,1.016277,0.497435,1.122583,0.489733,0.868288,0.644664,0.532948,0.469943,0.484188,0.493277,0.569807,0.454024,0.035878,0.067097,0.031594,6.781394,0.325367,0.149346,0.204429,0.151189,0.212780,0.216154,0.120357,0.063502,0.088320,0.134807,0.093757,0.068118,newmetal
0.067025,0.150744,0.080527,-57.763637,2.573107,-1.551799,1.794995,-0.496504,1.570177,0.588748,1.394694,-0.170726,0.824746,0.446304,0.682043,0.357201,0.023454,0.044088,0.046857,2.729800,0.693810,0.568794,0.545966,0.537276,0.546555,0.520260,0.442182,0.441812,0.421979,0.448799,0.370463,0.380861,0.027749,0.047481,0.012046,4.408551,0.355341,0.388482,0.256480,0.416299,0.739995,0.373854,0.344876,0.238761,0.131273,0.302928,0.206685,0.133183,0.038086,0.070465,0.033563,6.912894,0.221656,0.169023,0.157891,0.152318,0.145641,0.126243,0.080967,0.093892,0.080871,0.097212,0.059094,0.054168,newmetal
0.075421,0.189893,0.079811,-60.998730,1.565397,0.193611,2.091833,0.238990,0.522290,-0.109137,0.700774,-0.232391,0.957079,0.386504,0.936976,0.295192,0.030315,0.084211,0.042756,4.517089,0.634386,0.508817,0.476060,0.428497,0.435004,0.468959,0.410475,0.453687,0.407354,0.369170,0.372779,0.372767,0.037024,0.079889,0.010496,4.020400,0.620438,0.490066,0.368679,0.225304,0.228149,0.338751,0.172979,0.349201,0.330116,0.110614,0.182266,0.177139,0.026511,0.096176,0.033708,8.346564,0.444888,0.170600,0.106788,0.094291,0.068622,0.085414,0.056132,0.083943,0.055742,0.066620,0.052904,0.051796,newmetal
0.037279,0.100781,0.085955,-55.980827,2.904791,-0.562131,2.288732,1.035253,0.528627,0.835361,0.627857,0.564913,0.602178,0.355295,0.298890,0.210435,0.021078,0.064786,0.047677,2.960250,0.959128,0.783395,0.673245,0.561221,0.486896,0.438595,0.455610,0.446778,0.442880,0.408121,0.417131,0.395408,0.023820,0.047020,0.010118,1.481514,0.860085,0.600602,0.393561,0.297846,0.192513,0.204819,0.154255,0.176381,0.189885,0.121227,0.145321,0.150717,0.021413,0.045581,0.032035,4.126673,0.311944,0.133977,0.159730,0.118106,0.074445,0.074704,0.082257,0.064528,0.072888,0.075223,0.070526,0.059959,newmetal
